t (s),r (°),x (°),u_in (°),Kp,Ki,Kd
2.795,90,91.5,-2.8499999046325684,1.9,0,0.2
2.815,90,91.5,-2.8499999046325684,1.9,0,0.2
2.835,90,91.5,-2.8499999046325684,1.9,0,0.2
2.855,90,91.5,-2.8499999046325684,1.9,0,0.2
2.875,90,91.5,-2.8499999046325684,1.9,0,0.2
2.895,90,91.5,-2.8499999046325684,1.9,0,0.2
2.915,90,92,-3.799999952316284,1.9,0,0.2
2.935,90,92,-3.799999952316284,1.9,0,0.2
2.955,90,92,-3.799999952316284,1.9,0,0.2
2.975,90,92,-3.799999952316284,1.9,0,0.2
2.995,90,92,-3.799999952316284,1.9,0,0.2
3.015,90,92.5,-4.75,1.9,0,0.2
3.035,90,92.5,-4.75,1.9,0,0.2
3.055,90,92,16.200000762939453,1.9,0,0.2
3.075,90,92,16.200000762939453,1.9,0,0.2
3.095,90,92,-3.799999952316284,1.9,0,0.2
3.115,90,92,-3.799999952316284,1.9,0,0.2
3.135,90,92,-3.799999952316284,1.9,0,0.2
3.155,90,92,-3.799999952316284,1.9,0,0.2
3.175,90,92,-3.799999952316284,1.9,0,0.2
3.195,90,92,-3.799999952316284,1.9,0,0.2
3.215,90,92,-3.799999952316284,1.9,0,0.2
3.235,90,92,-3.799999952316284,1.9,0,0.2
3.255,90,92,-3.799999952316284,1.9,0,0.2
3.275,90,92,-3.799999952316284,1.9,0,0.2
3.295,90,92,-3.799999952316284,1.9,0,0.2
3.315,90,92,-3.799999952316284,1.9,0,0.2
3.335,90,92,-3.799999952316284,1.9,0,0.2
3.355,90,92,-3.799999952316284,1.9,0,0.2
3.375,90,92,-3.799999952316284,1.9,0,0.2
3.395,90,92,-3.799999952316284,1.9,0,0.2
3.415,90,92,-3.799999952316284,1.9,0,0.2
3.435,90,92,-3.799999952316284,1.9,0,0.2
3.455,90,92,-3.799999952316284,1.9,0,0.2
3.475,90,92,-3.799999952316284,1.9,0,0.2
3.495,90,92,-3.799999952316284,1.9,0,0.2
3.515,90,92,-3.799999952316284,1.9,0,0.2
3.535,90,92,-3.799999952316284,1.9,0,0.2
3.555,90,92,-3.799999952316284,1.9,0,0.2
3.575,90,92,-3.799999952316284,1.9,0,0.2
3.595,90,92,-3.799999952316284,1.9,0,0.2
3.615,90,92,-3.799999952316284,1.9,0,0.2
3.635,90,92,-3.799999952316284,1.9,0,0.2
3.655,90,92.5,-4.75,1.9,0,0.2
3.675,90,92.5,-4.75,1.9,0,0.2
3.695,90,92.5,-4.75,1.9,0,0.2
3.715,90,92.5,-4.75,1.9,0,0.2
3.735,90,92.5,-4.75,1.9,0,0.2
3.755,90,92.5,15.25,1.9,0,0.2
3.775,90,93,-5.699999809265137,1.9,0,0.2
3.795,90,92.5,-4.75,1.9,0,0.2
3.815,90,92,-3.799999952316284,1.9,0,0.2
3.835,90,92,-3.799999952316284,1.9,0,0.2
3.855,90,92,-3.799999952316284,1.9,0,0.2
3.875,90,92,-3.799999952316284,1.9,0,0.2
3.895,90,92,-3.799999952316284,1.9,0,0.2
3.915,90,92,-3.799999952316284,1.9,0,0.2
3.935,90,92.5,-4.75,1.9,0,0.2
3.955,90,93,-5.699999809265137,1.9,0,0.2
3.975,90,93,-5.699999809265137,1.9,0,0.2
3.995,90,93,-5.699999809265137,1.9,0,0.2
4.015,90,93,-5.699999809265137,1.9,0,0.2
4.035,90,93,-5.699999809265137,1.9,0,0.2
4.055,90,93,-5.699999809265137,1.9,0,0.2
4.075,90,93,-5.699999809265137,1.9,0,0.2
4.095,90,93,-5.699999809265137,1.9,0,0.2
4.115,90,93,-5.699999809265137,1.9,0,0.2
4.135,90,93,-5.699999809265137,1.9,0,0.2
4.155,90,93.5,-26.649999618530273,1.9,0,0.2
4.175,90,93,14.300000190734863,1.9,0,0.2
4.195,90,93,-5.699999809265137,1.9,0,0.2
4.215,90,93,-5.699999809265137,1.9,0,0.2
4.235,90,92,-3.799999952316284,1.9,0,0.2
4.255,90,92,-3.799999952316284,1.9,0,0.2
4.275,90,92,-3.799999952316284,1.9,0,0.2
4.295,90,92,-3.799999952316284,1.9,0,0.2
4.315,90,91.5,-2.8499999046325684,1.9,0,0.2
4.335,90,91.5,-2.8499999046325684,1.9,0,0.2
4.355,90,91.5,-2.8499999046325684,1.9,0,0.2
4.375,90,91,-1.899999976158142,1.9,0,0.2
4.395,90,91,-1.899999976158142,1.9,0,0.2
4.415,90,91,-1.899999976158142,1.9,0,0.2
4.435,90,91.5,-22.850000381469727,1.9,0,0.2
4.455,90,91.5,-2.8499999046325684,1.9,0,0.2
4.475,90,91.5,-2.8499999046325684,1.9,0,0.2
4.495,90,91,18.100000381469727,1.9,0,0.2
4.515,90,91,18.100000381469727,1.9,0,0.2
4.535,90,91.5,-2.8499999046325684,1.9,0,0.2
4.555,90,91.5,-2.8499999046325684,1.9,0,0.2
4.575,90,91.5,-22.850000381469727,1.9,0,0.2
4.595,90,91,-1.899999976158142,1.9,0,0.2
4.615,90,91,-1.899999976158142,1.9,0,0.2
4.635,90,91,-1.899999976158142,1.9,0,0.2
4.655,90,91.5,-2.8499999046325684,1.9,0,0.2
4.675,90,91.5,-2.8499999046325684,1.9,0,0.2
4.695,90,91.5,-2.8499999046325684,1.9,0,0.2
4.715,90,92,-3.799999952316284,1.9,0,0.2
4.735,90,92,-3.799999952316284,1.9,0,0.2
4.755,90,92,-3.799999952316284,1.9,0,0.2
4.775,90,92,-3.799999952316284,1.9,0,0.2
4.795,90,92,-3.799999952316284,1.9,0,0.2
4.815,90,92,-3.799999952316284,1.9,0,0.2
4.835,90,92,-3.799999952316284,1.9,0,0.2
4.855,90,92,-3.799999952316284,1.9,0,0.2
4.875,90,92,-3.799999952316284,1.9,0,0.2
4.895,90,92,-3.799999952316284,1.9,0,0.2
4.915,90,92.5,-4.75,1.9,0,0.2
4.935,90,93,-5.699999809265137,1.9,0,0.2
4.955,90,93,-5.699999809265137,1.9,0,0.2
4.975,90,93,-5.699999809265137,1.9,0,0.2
4.995,90,93,-5.699999809265137,1.9,0,0.2
5.015,90,93,-5.699999809265137,1.9,0,0.2
5.035,90,93,-5.699999809265137,1.9,0,0.2
5.055,90,93,-5.699999809265137,1.9,0,0.2
5.075,90,93,-5.699999809265137,1.9,0,0.2
5.095,90,93,-5.699999809265137,1.9,0,0.2
5.115,90,93,-5.699999809265137,1.9,0,0.2
5.135,90,93,-5.699999809265137,1.9,0,0.2
5.155,90,93,-5.699999809265137,1.9,0,0.2
5.175,90,92.5,-4.75,1.9,0,0.2
5.195,90,92.5,-4.75,1.9,0,0.2
5.215,90,92.5,-4.75,1.9,0,0.2
5.235,90,92.5,-4.75,1.9,0,0.2
5.255,90,92.5,-4.75,1.9,0,0.2
5.275,90,92.5,-4.75,1.9,0,0.2
5.295,90,92.5,-4.75,1.9,0,0.2
5.315,90,92,-3.799999952316284,1.9,0,0.2
5.335,90,92,-3.799999952316284,1.9,0,0.2
5.355,90,92,-3.799999952316284,1.9,0,0.2
5.375,90,92,-3.799999952316284,1.9,0,0.2
5.395,90,92,-3.799999952316284,1.9,0,0.2
5.415,90,92.5,-4.75,1.9,0,0.2
5.435,90,92.5,-4.75,1.9,0,0.2
5.455,90,93,-5.699999809265137,1.9,0,0.2
5.475,90,93,-5.699999809265137,1.9,0,0.2
5.495,90,93,-25.700000762939453,1.9,0,0.2
5.515,90,93,-5.699999809265137,1.9,0,0.2
5.535,90,93,-5.699999809265137,1.9,0,0.2
5.555,90,93,-5.699999809265137,1.9,0,0.2
5.575,90,93,-5.699999809265137,1.9,0,0.2
5.595,90,93,-5.699999809265137,1.9,0,0.2
5.615,90,93,-5.699999809265137,1.9,0,0.2
5.635,90,93,-5.699999809265137,1.9,0,0.2
5.655,90,92.5,-4.75,1.9,0,0.2
5.675,90,92,16.200000762939453,1.9,0,0.2
5.695,90,92,-3.799999952316284,1.9,0,0.2
5.715,90,92,-3.799999952316284,1.9,0,0.2
5.735,90,92,-23.799999237060547,1.9,0,0.2
5.755,90,91.5,-2.8499999046325684,1.9,0,0.2
5.775,90,91.5,-2.8499999046325684,1.9,0,0.2
5.795,90,92,-3.799999952316284,1.9,0,0.2
5.815,90,92,-3.799999952316284,1.9,0,0.2
5.835,90,92.5,-24.75,1.9,0,0.2
5.855,90,92.5,-4.75,1.9,0,0.2
5.875,90,93,-5.699999809265137,1.9,0,0.2
5.895,90,93,-5.699999809265137,1.9,0,0.2
5.915,90,92.5,-4.75,1.9,0,0.2
5.935,90,93,-25.700000762939453,1.9,0,0.2
5.955,90,93,-5.699999809265137,1.9,0,0.2
5.975,90,92.5,15.25,1.9,0,0.2
5.995,90,92,-3.799999952316284,1.9,0,0.2
6.015,90,92,-3.799999952316284,1.9,0,0.2
6.035,90,92,-3.799999952316284,1.9,0,0.2
6.055,90,92,-3.799999952316284,1.9,0,0.2
6.075,90,92,-3.799999952316284,1.9,0,0.2
6.095,90,93,-25.700000762939453,1.9,0,0.2
6.115,90,93,-5.699999809265137,1.9,0,0.2
6.135,90,93.5,-6.650000095367432,1.9,0,0.2
6.155,90,93.5,-6.650000095367432,1.9,0,0.2
6.175,90,93.5,-6.650000095367432,1.9,0,0.2
6.195,90,93.5,-6.650000095367432,1.9,0,0.2
6.215,90,93.5,-6.650000095367432,1.9,0,0.2
6.235,90,93,-5.699999809265137,1.9,0,0.2
6.255,90,93,-5.699999809265137,1.9,0,0.2
6.275,90,93,-5.699999809265137,1.9,0,0.2
6.295,90,92.5,-4.75,1.9,0,0.2
6.315,90,92,16.200000762939453,1.9,0,0.2
6.335,90,92,-3.799999952316284,1.9,0,0.2
6.355,90,92,-3.799999952316284,1.9,0,0.2
6.375,90,92,-3.799999952316284,1.9,0,0.2
6.395,90,92,-3.799999952316284,1.9,0,0.2
6.415,90,93,-5.699999809265137,1.9,0,0.2
6.435,90,93,-5.699999809265137,1.9,0,0.2
6.455,90,93,-5.699999809265137,1.9,0,0.2
6.475,90,93.5,-26.649999618530273,1.9,0,0.2
6.495,90,93.5,-6.650000095367432,1.9,0,0.2
6.515,90,93.5,-6.650000095367432,1.9,0,0.2
6.535,90,93.5,-6.650000095367432,1.9,0,0.2
6.555,90,93.5,-6.650000095367432,1.9,0,0.2
6.575,90,93.5,-6.650000095367432,1.9,0,0.2
6.595,90,93,-5.699999809265137,1.9,0,0.2
6.615,90,93,-5.699999809265137,1.9,0,0.2
6.635,90,93,-5.699999809265137,1.9,0,0.2
6.655,90,93,-5.699999809265137,1.9,0,0.2
6.675,90,93,-5.699999809265137,1.9,0,0.2
6.695,90,93,-5.699999809265137,1.9,0,0.2
6.715,90,93.5,-6.650000095367432,1.9,0,0.2
6.735,90,93.5,-6.650000095367432,1.9,0,0.2
6.755,90,93,-5.699999809265137,1.9,0,0.2
6.775,90,93,-5.699999809265137,1.9,0,0.2
6.795,90,93,-5.699999809265137,1.9,0,0.2
6.815,90,93,-5.699999809265137,1.9,0,0.2
6.835,90,93,-5.699999809265137,1.9,0,0.2
6.855,90,93,-5.699999809265137,1.9,0,0.2
6.875,90,93,-5.699999809265137,1.9,0,0.2
6.895,90,93,-5.699999809265137,1.9,0,0.2
6.915,90,93,-5.699999809265137,1.9,0,0.2
6.935,90,93.5,-6.650000095367432,1.9,0,0.2
6.955,90,93.5,-6.650000095367432,1.9,0,0.2
6.975,90,93,-5.699999809265137,1.9,0,0.2
6.995,90,93,-5.699999809265137,1.9,0,0.2
7.015,90,93,-5.699999809265137,1.9,0,0.2
7.035,90,92.5,-4.75,1.9,0,0.2
7.055,90,92.5,-4.75,1.9,0,0.2
7.075,90,92,-3.799999952316284,1.9,0,0.2
7.095,90,92,-3.799999952316284,1.9,0,0.2
7.115,90,92,-3.799999952316284,1.9,0,0.2
7.135,90,92.5,-4.75,1.9,0,0.2
7.155,90,92.5,-4.75,1.9,0,0.2
7.175,90,93,-25.700000762939453,1.9,0,0.2
7.195,90,92.5,-4.75,1.9,0,0.2
7.215,90,92,-3.799999952316284,1.9,0,0.2
7.235,90,92,-3.799999952316284,1.9,0,0.2
7.255,90,92.5,-4.75,1.9,0,0.2
7.275,90,93,-25.700000762939453,1.9,0,0.2
7.295,90,93,-5.699999809265137,1.9,0,0.2
7.315,90,93,-5.699999809265137,1.9,0,0.2
7.335,90,93.5,-6.650000095367432,1.9,0,0.2
7.355,90,93.5,-6.650000095367432,1.9,0,0.2
7.375,90,94,-27.600000381469727,1.9,0,0.2
7.395,90,94,-7.599999904632568,1.9,0,0.2
7.415,90,93.5,-6.650000095367432,1.9,0,0.2
7.435,90,93.5,-6.650000095367432,1.9,0,0.2
7.455,90,93.5,-6.650000095367432,1.9,0,0.2
7.475,90,93.5,-6.650000095367432,1.9,0,0.2
7.495,90,93,-5.699999809265137,1.9,0,0.2
7.515,90,92.5,15.25,1.9,0,0.2
7.535,90,92.5,-4.75,1.9,0,0.2
7.555,90,92,-3.799999952316284,1.9,0,0.2
7.575,90,92,-3.799999952316284,1.9,0,0.2
7.595,90,92,-3.799999952316284,1.9,0,0.2
7.615,90,92,-3.799999952316284,1.9,0,0.2
7.635,90,92,-3.799999952316284,1.9,0,0.2
7.655,90,91.5,-2.8499999046325684,1.9,0,0.2
7.675,90,91.5,-2.8499999046325684,1.9,0,0.2
7.695,90,91.5,-2.8499999046325684,1.9,0,0.2
7.715,90,91.5,-2.8499999046325684,1.9,0,0.2
7.735,90,91.5,-2.8499999046325684,1.9,0,0.2
7.755,90,92,-2.8499999046325684,1.9,0,0.2
7.775,90,92,-3.799999952316284,1.9,0,0.2
7.795,90,91.5,17.149999618530273,1.9,0,0.2
7.815,90,91.5,-2.8499999046325684,1.9,0,0.2
7.835,90,91.5,-2.8499999046325684,1.9,0,0.2
7.855,90,92,-3.799999952316284,1.9,0,0.2
7.875,90,92,-3.799999952316284,1.9,0,0.2
7.895,90,92.5,-4.75,1.9,0,0.2
7.915,90,92.5,-4.75,1.9,0,0.2
7.935,90,92.5,-4.75,1.9,0,0.2
7.955,90,92.5,-4.75,1.9,0,0.2
7.975,90,92.5,-4.75,1.9,0,0.2
7.995,90,92.5,-4.75,1.9,0,0.2
8.015,90,93,-5.699999809265137,1.9,0,0.2
8.035,90,93,-5.699999809265137,1.9,0,0.2
8.055,90,92.5,15.25,1.9,0,0.2
8.075,90,93,-5.699999809265137,1.9,0,0.2
8.095,90,93,-5.699999809265137,1.9,0,0.2
8.115,90,93,-5.699999809265137,1.9,0,0.2
8.135,90,93,-5.699999809265137,1.9,0,0.2
8.155,90,93,-5.699999809265137,1.9,0,0.2
8.175,90,93,14.300000190734863,1.9,0,0.2
8.195,90,93.5,-6.650000095367432,1.9,0,0.2
8.215,90,93,-5.699999809265137,1.9,0,0.2
8.235,90,92.5,-4.75,1.9,0,0.2
8.255,90,92,-3.799999952316284,1.9,0,0.2
8.275,90,92,-3.799999952316284,1.9,0,0.2
8.295,90,92,-3.799999952316284,1.9,0,0.2
8.315,90,92,-3.799999952316284,1.9,0,0.2
8.335,90,93,-25.700000762939453,1.9,0,0.2
8.355,90,93,-5.699999809265137,1.9,0,0.2
8.375,90,93,-5.699999809265137,1.9,0,0.2
8.395,90,93,-5.699999809265137,1.9,0,0.2
8.415,90,93,-25.700000762939453,1.9,0,0.2
8.435,90,93,-5.699999809265137,1.9,0,0.2
8.455,90,93,-5.699999809265137,1.9,0,0.2
8.475,90,93.5,-6.650000095367432,1.9,0,0.2
8.495,90,93.5,-6.650000095367432,1.9,0,0.2
8.515,90,94,-7.599999904632568,1.9,0,0.2
8.535,90,94,-7.599999904632568,1.9,0,0.2
8.555,90,94,-7.599999904632568,1.9,0,0.2
8.575,90,93.5,-6.650000095367432,1.9,0,0.2
8.595,90,93.5,-6.650000095367432,1.9,0,0.2
8.615,90,93,-5.699999809265137,1.9,0,0.2
8.635,90,92.5,15.25,1.9,0,0.2
8.655,90,92.5,-4.75,1.9,0,0.2
8.675,90,92,-3.799999952316284,1.9,0,0.2
8.695,90,92,-3.799999952316284,1.9,0,0.2
8.715,90,92,-3.799999952316284,1.9,0,0.2
8.735,90,92,-3.799999952316284,1.9,0,0.2
8.755,90,92,-3.799999952316284,1.9,0,0.2
8.775,90,92,-3.799999952316284,1.9,0,0.2
8.795,90,92,-3.799999952316284,1.9,0,0.2
8.815,90,92,-3.799999952316284,1.9,0,0.2
8.835,90,92,-3.799999952316284,1.9,0,0.2
8.855,90,91.5,-2.8499999046325684,1.9,0,0.2
8.875,90,92,-3.799999952316284,1.9,0,0.2
8.895,90,92,-3.799999952316284,1.9,0,0.2
8.915,90,92,-3.799999952316284,1.9,0,0.2
8.935,90,92.5,-4.75,1.9,0,0.2
8.955,90,92.5,-4.75,1.9,0,0.2
8.975,90,92,-3.799999952316284,1.9,0,0.2
8.995,90,92,-3.799999952316284,1.9,0,0.2
9.015,90,92,-3.799999952316284,1.9,0,0.2
9.035,90,92,-3.799999952316284,1.9,0,0.2
9.055,90,92,-3.799999952316284,1.9,0,0.2
9.075,90,91.5,-2.8499999046325684,1.9,0,0.2
9.095,90,91.5,-2.8499999046325684,1.9,0,0.2
9.115,90,91,-1.899999976158142,1.9,0,0.2
9.135,90,91.5,-2.8499999046325684,1.9,0,0.2
9.155,90,91.5,-2.8499999046325684,1.9,0,0.2
9.175,90,92,-3.799999952316284,1.9,0,0.2
9.195,90,92,-3.799999952316284,1.9,0,0.2
9.215,90,92,-3.799999952316284,1.9,0,0.2
9.235,90,91.5,-2.8499999046325684,1.9,0,0.2
9.255,90,91,18.100000381469727,1.9,0,0.2
9.275,90,91.5,-22.850000381469727,1.9,0,0.2
9.295,90,91.5,-2.8499999046325684,1.9,0,0.2
9.315,90,92,-23.799999237060547,1.9,0,0.2
9.335,90,92,-3.799999952316284,1.9,0,0.2
9.355,90,92,-3.799999952316284,1.9,0,0.2
9.375,90,92,-3.799999952316284,1.9,0,0.2
9.395,90,93,-25.700000762939453,1.9,0,0.2
9.415,90,93,-5.699999809265137,1.9,0,0.2
9.435,90,92.5,15.25,1.9,0,0.2
9.455,90,92,16.200000762939453,1.9,0,0.2
9.475,90,92,-3.799999952316284,1.9,0,0.2
9.495,90,91.5,-2.8499999046325684,1.9,0,0.2
9.515,90,91.5,-2.8499999046325684,1.9,0,0.2
9.535,90,91.5,17.149999618530273,1.9,0,0.2
9.555,90,91.5,-2.8499999046325684,1.9,0,0.2
9.575,90,91,-1.899999976158142,1.9,0,0.2
9.595,90,91,-1.899999976158142,1.9,0,0.2
9.615,90,90.5,-0.949999988079071,1.9,0,0.2
9.635,90,91,-1.899999976158142,1.9,0,0.2
9.655,90,91,-1.899999976158142,1.9,0,0.2
9.675,90,91.5,-2.8499999046325684,1.9,0,0.2
9.695,90,92,-3.799999952316284,1.9,0,0.2
9.715,90,92.5,-4.75,1.9,0,0.2
9.735,90,93,-5.699999809265137,1.9,0,0.2
9.755,90,93,-5.699999809265137,1.9,0,0.2
9.775,90,93,-5.699999809265137,1.9,0,0.2
9.795,90,93,-5.699999809265137,1.9,0,0.2
9.815,90,93,-5.699999809265137,1.9,0,0.2
9.835,90,93,-5.699999809265137,1.9,0,0.2
9.855,90,93,-5.699999809265137,1.9,0,0.2
9.875,90,92.5,15.25,1.9,0,0.2
9.895,90,92.5,-4.75,1.9,0,0.2
9.915,90,92,-3.799999952316284,1.9,0,0.2
9.935,90,92,-3.799999952316284,1.9,0,0.2
9.955,90,92,-3.799999952316284,1.9,0,0.2
9.975,90,92,-3.799999952316284,1.9,0,0.2
9.995,90,92,-3.799999952316284,1.9,0,0.2
10.015,0,91.5,-44,1.9,0,0.2
10.035,0,91.5,-44,1.9,0,0.2
10.055,0,90,-44,1.9,0,0.2
10.075,0,87.5,-44,1.9,0,0.2
10.095,0,84,-44,1.9,0,0.2
10.115,0,80,-44,1.9,0,0.2
10.135,0,75.5,-44,1.9,0,0.2
10.155,0,69.5,-44,1.9,0,0.2
10.175,0,63,-39.69999694824219,1.9,0,0.2
10.195,0,56,-26.400001525878906,1.9,0,0.2
10.215,0,49,-13.099998474121094,1.9,0,0.2
10.235,0,40.5,2.0999984741210938,1.9,0,0.2
10.255,0,32.5,18.25,1.9,0,0.2
10.275,0,25.5,31.549999237060547,1.9,0,0.2
10.295,0,20,22,1.9,0,0.2
10.315,0,16,9.600000381469727,1.9,0,0.2
10.335,0,13,-4.69999885559082,1.9,0,0.2
10.355,0,10,21,1.9,0,0.2
10.375,0,8.5,3.8500003814697266,1.9,0,0.2
10.395,0,7.5,-14.25,1.9,0,0.2
10.415,0,7,-13.300000190734863,1.9,0,0.2
10.435,0,6,-11.399999618530273,1.9,0,0.2
10.455,0,5,10.5,1.9,0,0.2
10.475,0,4,32.400001525878906,1.9,0,0.2
10.495,0,3.5,-6.650000095367432,1.9,0,0.2
10.515,0,3,-5.699999809265137,1.9,0,0.2
10.535,0,2,-3.799999952316284,1.9,0,0.2
10.555,0,2,-3.799999952316284,1.9,0,0.2
10.575,0,1.5,17.149999618530273,1.9,0,0.2
10.595,0,1,18.100000381469727,1.9,0,0.2
10.615,0,1,-1.899999976158142,1.9,0,0.2
10.635,0,1,-1.899999976158142,1.9,0,0.2
10.655,0,0.5,-0.949999988079071,1.9,0,0.2
10.675,0,1,-21.899999618530273,1.9,0,0.2
10.695,0,1,-1.899999976158142,1.9,0,0.2
10.715,0,1.5,-2.8499999046325684,1.9,0,0.2
10.735,0,2,-3.799999952316284,1.9,0,0.2
10.755,0,2,-3.799999952316284,1.9,0,0.2
10.775,0,3,-5.699999809265137,1.9,0,0.2
10.795,0,3,-5.699999809265137,1.9,0,0.2
10.815,0,3,-5.699999809265137,1.9,0,0.2
10.835,0,3,-5.699999809265137,1.9,0,0.2
10.855,0,3,-5.699999809265137,1.9,0,0.2
10.875,0,2,16.200000762939453,1.9,0,0.2
10.895,0,2,-3.799999952316284,1.9,0,0.2
10.915,0,2,-3.799999952316284,1.9,0,0.2
10.935,0,2,-3.799999952316284,1.9,0,0.2
10.955,0,2,-3.799999952316284,1.9,0,0.2
10.975,0,2,-3.799999952316284,1.9,0,0.2
10.995,0,2,-3.799999952316284,1.9,0,0.2
11.015,0,2,-3.799999952316284,1.9,0,0.2
11.035,0,2.5,-24.75,1.9,0,0.2
11.055,0,3,-5.699999809265137,1.9,0,0.2
11.075,0,2.5,15.25,1.9,0,0.2
11.095,0,2,-3.799999952316284,1.9,0,0.2
11.115,0,2,-3.799999952316284,1.9,0,0.2
11.135,0,2,-3.799999952316284,1.9,0,0.2
11.155,0,2,-3.799999952316284,1.9,0,0.2
11.175,0,2,-3.799999952316284,1.9,0,0.2
11.195,0,2,-3.799999952316284,1.9,0,0.2
11.215,0,2,-3.799999952316284,1.9,0,0.2
11.235,0,2,-3.799999952316284,1.9,0,0.2
11.255,0,2,-3.799999952316284,1.9,0,0.2
11.275,0,2,-3.799999952316284,1.9,0,0.2
11.295,0,2,-3.799999952316284,1.9,0,0.2
11.315,0,2,-3.799999952316284,1.9,0,0.2
11.335,0,3,-5.699999809265137,1.9,0,0.2
11.355,0,2.5,15.25,1.9,0,0.2
11.375,0,2,-3.799999952316284,1.9,0,0.2
11.395,0,3,-5.699999809265137,1.9,0,0.2
11.415,0,3.5,-26.649999618530273,1.9,0,0.2
11.435,0,3.5,-6.650000095367432,1.9,0,0.2
11.455,0,3,-5.699999809265137,1.9,0,0.2
11.475,0,3,-5.699999809265137,1.9,0,0.2
11.495,0,3,-5.699999809265137,1.9,0,0.2
11.515,0,3,-5.699999809265137,1.9,0,0.2
11.535,0,3,-5.699999809265137,1.9,0,0.2
11.555,0,3,-5.699999809265137,1.9,0,0.2
11.575,0,3,-5.699999809265137,1.9,0,0.2
11.595,0,3,-5.699999809265137,1.9,0,0.2
11.615,0,3.5,-6.650000095367432,1.9,0,0.2
11.635,0,3.5,-6.650000095367432,1.9,0,0.2
11.655,0,4,-7.599999904632568,1.9,0,0.2
11.675,0,4,-7.599999904632568,1.9,0,0.2
11.695,0,4,-7.599999904632568,1.9,0,0.2
11.715,0,4,-7.599999904632568,1.9,0,0.2
11.735,0,4,-7.599999904632568,1.9,0,0.2
11.755,0,4,-7.599999904632568,1.9,0,0.2
11.775,0,4,-7.599999904632568,1.9,0,0.2
11.795,0,4,-7.599999904632568,1.9,0,0.2
11.815,0,4,-7.599999904632568,1.9,0,0.2
11.835,0,4,-7.599999904632568,1.9,0,0.2
11.855,0,5,-9.5,1.9,0,0.2
11.875,0,5,-9.5,1.9,0,0.2
11.895,0,5,-9.5,1.9,0,0.2
11.915,0,4,-7.599999904632568,1.9,0,0.2
11.935,0,4,-7.599999904632568,1.9,0,0.2
11.955,0,4,-7.599999904632568,1.9,0,0.2
11.975,0,4,-7.599999904632568,1.9,0,0.2
11.995,0,4,-7.599999904632568,1.9,0,0.2
12.015,0,4,-7.599999904632568,1.9,0,0.2
12.035,0,4,-7.599999904632568,1.9,0,0.2
12.055,0,4,-7.599999904632568,1.9,0,0.2
12.075,0,4,-7.599999904632568,1.9,0,0.2
12.095,0,3.5,-6.650000095367432,1.9,0,0.2
12.115,0,3,-5.699999809265137,1.9,0,0.2
12.135,0,3,-5.699999809265137,1.9,0,0.2
12.155,0,2,-3.799999952316284,1.9,0,0.2
12.175,0,2,-3.799999952316284,1.9,0,0.2
12.195,0,2,-3.799999952316284,1.9,0,0.2
12.215,0,2,-3.799999952316284,1.9,0,0.2
12.235,0,2,-3.799999952316284,1.9,0,0.2
12.255,0,2,-3.799999952316284,1.9,0,0.2
12.275,0,2,-3.799999952316284,1.9,0,0.2
12.295,0,2,-3.799999952316284,1.9,0,0.2
12.315,0,2,-3.799999952316284,1.9,0,0.2
12.335,0,2,-3.799999952316284,1.9,0,0.2
12.355,0,2,-3.799999952316284,1.9,0,0.2
12.375,0,3,-25.700000762939453,1.9,0,0.2
12.395,0,3,-5.699999809265137,1.9,0,0.2
12.415,0,3.5,-6.650000095367432,1.9,0,0.2
12.435,0,3.5,-26.649999618530273,1.9,0,0.2
12.455,0,3.5,-6.650000095367432,1.9,0,0.2
12.475,0,3,14.300000190734863,1.9,0,0.2
12.495,0,3.5,-6.650000095367432,1.9,0,0.2
12.515,0,3,14.300000190734863,1.9,0,0.2
12.535,0,3,-5.699999809265137,1.9,0,0.2
12.555,0,3,-5.699999809265137,1.9,0,0.2
12.575,0,2,-3.799999952316284,1.9,0,0.2
12.595,0,2,-3.799999952316284,1.9,0,0.2
12.615,0,2,-3.799999952316284,1.9,0,0.2
12.635,0,2,-3.799999952316284,1.9,0,0.2
12.655,0,2,-3.799999952316284,1.9,0,0.2
12.675,0,2,-3.799999952316284,1.9,0,0.2
12.695,0,3,-25.700000762939453,1.9,0,0.2
12.715,0,3,-5.699999809265137,1.9,0,0.2
12.735,0,3.5,-6.650000095367432,1.9,0,0.2
12.755,0,4,-7.599999904632568,1.9,0,0.2
12.775,0,4,-7.599999904632568,1.9,0,0.2
12.795,0,4,-7.599999904632568,1.9,0,0.2
12.815,0,4,-7.599999904632568,1.9,0,0.2
12.835,0,4,-7.599999904632568,1.9,0,0.2
12.855,0,4,-7.599999904632568,1.9,0,0.2
12.875,0,3.5,13.350000381469727,1.9,0,0.2
12.895,0,3.5,-6.650000095367432,1.9,0,0.2
12.915,0,3.5,-6.650000095367432,1.9,0,0.2
12.935,0,3.5,-6.650000095367432,1.9,0,0.2
12.955,0,3.5,-6.650000095367432,1.9,0,0.2
12.975,0,3.5,-6.650000095367432,1.9,0,0.2
12.995,0,3.5,-6.650000095367432,1.9,0,0.2
13.015,0,3.5,-6.650000095367432,1.9,0,0.2
13.035,0,3,-5.699999809265137,1.9,0,0.2
13.055,0,2.5,-4.75,1.9,0,0.2
13.075,0,2,-3.799999952316284,1.9,0,0.2
13.095,0,2,-3.799999952316284,1.9,0,0.2
